time,open,high,low,close,ATR,EMA,EMA,Hiden bar color (Open),Hiden bar color (High,Hiden bar color (Low),Hiden bar color (Close),EMA,Volume,Volume MA,Previous Cumulative Volume,Previous Day&#039;s Volume,Cumulative Volume,Previous Cumulative Volume Line,Cumulative Volume Ratio
2020-05-04T13:30:00Z,4.99,5,4.97,4.98,NaN,NaN,NaN,4.99,5,4.97,4.98,4.925562059109338,3045,4832.92,51730,147860,35500,NaN,0
2020-05-04T13:45:00Z,4.98,4.98,4.94,4.95,0.09680102181219405,NaN,NaN,4.98,4.98,4.94,4.95,4.929321742323286,1860,4804.1,60997.5,147860,37360,NaN,0
2020-05-04T14:00:00Z,4.96,4.96,4.9,4.9,NaN,NaN,NaN,4.96,4.96,4.9,4.9,4.9248107050427805,5735,4839,68569.5,147860,43095,NaN,0
2020-05-04T14:15:00Z,4.9,4.95,4.9,4.92,NaN,NaN,NaN,4.9,4.95,4.9,4.92,4.92407059657466,1005,4739.4,77097,147860,44100,NaN,0
2020-05-04T14:30:00Z,4.93,4.94,4.92,4.94,NaN,NaN,NaN,4.93,4.94,4.92,4.94,4.926521274024712,990,4543.5,88058.5,147860,45090,NaN,0
2020-05-04T14:45:00Z,4.94,4.98,4.92,4.98,0.09374629057361332,NaN,NaN,4.94,4.98,4.92,4.98,4.934748770328603,1890,4186.5,97608,147860,46980,NaN,0
2020-05-04T15:00:00Z,4.98,4.99,4.96,4.97,NaN,NaN,NaN,4.98,4.99,4.96,4.97,4.940172036431894,1670,4109.9,108577,147860,48650,NaN,0
2020-05-04T15:15:00Z,4.97,5,4.97,4.99,NaN,NaN,NaN,4.97,5,4.97,4.99,4.9478378769808335,1135,4093,118126,147860,49785,NaN,0
2020-05-04T15:30:00Z,4.98,5,4.96,4.97,NaN,NaN,NaN,4.98,5,4.96,4.97,4.951247434368398,3740,4114.7,128553.5,147860,53525,NaN,0
2020-05-04T15:45:00Z,4.97,4.97,4.91,4.94,0.09306514683295633,NaN,NaN,4.97,4.97,4.91,4.94,4.949517059850183,2615,4080,135475.5,147860,56140,NaN,0
2020-05-04T16:00:00Z,4.94,4.95,4.93,4.95,NaN,NaN,NaN,4.94,4.95,4.93,4.95,4.94959135833477,850,4028.5,140736.5,147860,56990,NaN,0
2020-05-04T16:15:00Z,4.94,4.94,4.92,4.93,NaN,NaN,NaN,4.94,4.94,4.92,4.93,4.946577303206343,1350,3914.9,146571.5,147860,58340,NaN,0
2020-05-04T16:30:00Z,4.93,4.98,4.93,4.96,NaN,NaN,NaN,4.93,4.98,4.93,4.96,4.94864233348229,1020,3787.2,151546.5,147860,59360,NaN,0
2020-05-04T16:45:00Z,4.96,4.98,4.96,4.97,0.08705330195423709,NaN,NaN,4.96,4.98,4.96,4.97,4.9519281283311685,365,3678.9,155848.5,147860,59725,NaN,0
2020-05-04T17:00:00Z,4.97,4.98,4.96,4.98,NaN,NaN,NaN,4.97,4.98,4.96,4.98,4.956246877818681,585,3510.4,160713.5,147860,60310,NaN,0
2020-05-04T17:15:00Z,4.98,5,4.96,4.97,NaN,NaN,NaN,4.98,5,4.96,4.97,4.958362742769653,1135,3410.9,166411.5,147860,61445,NaN,0
2020-05-04T17:30:00Z,4.96,4.97,4.95,4.97,NaN,NaN,NaN,4.96,4.97,4.95,4.97,4.960153090035861,980,3341.9,171349,147860,62425,NaN,0
2020-05-04T17:45:00Z,4.97,4.97,4.95,4.95,0.08031633796255759,NaN,NaN,4.97,4.97,4.95,4.95,4.95859107618419,1245,3304.7,176023.5,147860,63670,NaN,0
2020-05-04T18:00:00Z,4.95,4.98,4.92,4.98,NaN,NaN,NaN,4.95,4.98,4.92,4.98,4.961884756771237,6895,3384.9,183003,147860,70565,NaN,0
2020-05-04T18:15:00Z,4.99,5.01,4.97,4.97,NaN,NaN,NaN,4.99,5.01,4.97,4.97,4.963133255729509,10215,3473.6,189338.7,147860,80780,NaN,0
2020-05-04T18:30:00Z,4.97,4.98,4.91,4.92,NaN,NaN,NaN,4.97,4.98,4.91,4.92,4.956497370232661,6700,3539.3,201269.2,147860,87480,NaN,0
2020-05-04T18:45:00Z,4.92,4.92,4.89,4.91,0.0875315492420926,NaN,NaN,4.92,4.92,4.89,4.91,4.949343928658406,3940,3450.6,209133.7,147860,91420,NaN,0
2020-05-04T19:15:00Z,4.91,4.91,4.91,4.91,NaN,NaN,NaN,4.91,4.91,4.91,4.91,4.9432910165571124,7020,3510.7,218152.2,147860,98440,NaN,0
2020-05-04T19:45:00Z,4.9,4.91,4.89,4.9,0.07525308574353039,NaN,NaN,4.9,4.91,4.89,4.9,4.936630860163711,4470,3528.9,228006.7,147860,102910,NaN,0
2020-05-04T20:00:00Z,4.91,4.91,4.9,4.91,NaN,NaN,NaN,4.91,4.91,4.9,4.91,4.932533804753909,2645,3518.4,236516.2,147860,105555,NaN,0
2020-05-04T20:15:00Z,4.9,4.92,4.89,4.92,NaN,NaN,NaN,4.9,4.92,4.89,4.92,4.930605527099462,955,3478,242513.7,147860,106510,NaN,0
2020-05-04T20:30:00Z,4.92,4.93,4.9,4.91,NaN,NaN,NaN,4.92,4.93,4.9,4.91,4.9274354460072365,1390,3395.1,249300.7,147860,107900,NaN,0
2020-05-04T20:45:00Z,4.91,4.91,4.9,4.91,0.06884343379016124,NaN,NaN,4.91,4.91,4.9,4.91,4.924753069698431,1345,3399.7,254989.7,147860,109245,NaN,0
2020-05-05T12:00:00Z,4.85,4.86,4.73,4.74,NaN,4.918308088186881,5.052297539503332,4.85,4.86,4.73,4.74,4.896329520514057,5890,3434.7,163280.1,109245,5890,NaN,0
2020-05-05T12:15:00Z,4.74,4.74,4.7,4.71,NaN,NaN,NaN,4.74,4.74,4.7,4.71,4.8676634404349715,9495,3601.5,118453.1,109245,15385,NaN,0
2020-05-05T12:30:00Z,4.71,4.73,4.71,4.72,NaN,NaN,NaN,4.71,4.73,4.71,4.72,4.844945988060361,6440,3697.8,128389.1,109245,21825,NaN,0
2020-05-05T12:45:00Z,4.73,4.76,4.71,4.75,0.09450826401013192,NaN,NaN,4.73,4.76,4.71,4.75,4.830338912974152,1760,3607.8,76155,109245,23585,NaN,0
2020-05-05T13:00:00Z,4.75,4.77,4.74,4.74,NaN,NaN,NaN,4.75,4.77,4.74,4.74,4.816440618670436,5180,3676.5,35592.5,109245,28765,NaN,0
2020-05-05T13:15:00Z,4.75,4.76,4.73,4.73,NaN,NaN,NaN,4.75,4.76,4.73,4.73,4.803142061951907,3035,3702.2,44406.5,109245,31800,NaN,0
2020-05-05T13:30:00Z,4.74,4.75,4.71,4.73,NaN,NaN,NaN,4.74,4.75,4.71,4.73,4.791889437036229,5925,3781.8,53289.5,109245,37725,NaN,0
2020-05-05T13:45:00Z,4.73,4.74,4.72,4.73,0.08823403419010786,NaN,NaN,4.73,4.74,4.72,4.73,4.782367985184502,2185,3751.6,62433.5,109245,39910,NaN,0
2020-05-05T14:00:00Z,4.74,4.77,4.73,4.75,NaN,NaN,NaN,4.74,4.77,4.73,4.75,4.777388295156117,2085,3702.7,69642,109245,41995,NaN,0
2020-05-05T14:15:00Z,4.74,4.79,4.74,4.79,NaN,NaN,NaN,4.74,4.79,4.74,4.79,4.779328557439791,5410,3663.2,77091,109245,47405,NaN,0
2020-05-05T14:30:00Z,4.78,4.79,4.76,4.77,NaN,NaN,NaN,4.78,4.79,4.76,4.77,4.777893394756746,4960,3575.6,87013,109245,52365,NaN,0
2020-05-05T14:45:00Z,4.77,4.8,4.76,4.78,0.08491875524645177,NaN,NaN,4.77,4.8,4.76,4.78,4.778217487871093,4600,3477.7,95712,109245,56965,NaN,0
2020-05-05T15:00:00Z,4.78,4.85,4.78,4.84,NaN,NaN,NaN,4.78,4.85,4.78,4.84,4.787722489737078,6865,3574.5,105667.5,109245,63830,NaN,0
2020-05-05T15:15:00Z,4.84,4.88,4.84,4.85,NaN,NaN,NaN,4.84,4.88,4.84,4.85,4.797303645162143,4580,3613.8,114712,109245,68410,NaN,0
2020-05-05T15:30:00Z,4.85,4.86,4.82,4.83,NaN,NaN,NaN,4.85,4.86,4.82,4.83,4.8023338535987365,2565,3641.5,125224,109245,70975,NaN,0
2020-05-05T15:45:00Z,4.83,4.83,4.79,4.82,0.08766079974709684,NaN,NaN,4.83,4.83,4.79,4.82,4.805051722275854,5645,3717.3,131874.5,109245,76620,NaN,0
2020-05-05T16:00:00Z,4.82,4.82,4.78,4.79,NaN,NaN,NaN,4.82,4.82,4.78,4.79,4.8027360726949535,4460,3623.5,136990,109245,81080,NaN,0
2020-05-05T16:15:00Z,4.79,4.79,4.79,4.79,NaN,NaN,NaN,4.79,4.79,4.79,4.79,4.80077667689573,3355,3540.5,141546.5,109245,84435,NaN,0
2020-05-05T16:30:00Z,4.79,4.79,4.78,4.79,NaN,NaN,NaN,4.79,4.79,4.78,4.79,4.799118726604079,7730,3621.1,146324,109245,92165,NaN,0
2020-05-05T16:45:00Z,4.79,4.79,4.79,4.79,0.07899519979307924,NaN,NaN,4.79,4.79,4.79,4.79,4.797715845588067,1895,3583.9,148936,109245,94060,NaN,0
2020-05-05T17:00:00Z,4.79,4.79,4.77,4.79,NaN,NaN,NaN,4.79,4.79,4.77,4.79,4.7965287924206725,5465,3588,153209,109245,99525,NaN,0
2020-05-05T17:15:00Z,4.79,4.79,4.77,4.78,NaN,NaN,NaN,4.79,4.79,4.77,4.78,4.79398590127903,1250,3551.3,158672.5,109245,100775,NaN,0
2020-05-05T17:30:00Z,4.78,4.78,4.73,4.73,NaN,NaN,NaN,4.78,4.78,4.73,4.73,4.784141916466872,6035,3611.1,163439,109245,106810,NaN,0
2020-05-05T17:45:00Z,4.73,4.74,4.72,4.74,0.07735970892161034,NaN,NaN,4.73,4.74,4.72,4.74,4.777350852395045,5635,3686.6,167814.5,109245,112445,NaN,0
2020-05-05T18:00:00Z,4.74,4.74,4.7,4.72,NaN,NaN,NaN,4.74,4.74,4.7,4.72,4.768527644334269,3295,3637.8,175038,109245,115740,NaN,0
2020-05-05T18:15:00Z,4.71,4.72,4.69,4.71,NaN,NaN,NaN,4.71,4.72,4.69,4.71,4.7595233913597665,10860,3834.9,182112.6,109245,126600,NaN,0
2020-05-05T18:30:00Z,4.71,4.71,4.69,4.71,NaN,NaN,NaN,4.71,4.71,4.69,4.71,4.751904408073648,6425,3943.6,194546.1,109245,133025,NaN,0
2020-05-05T18:45:00Z,4.71,4.72,4.7,4.7,0.07238521639040843,NaN,NaN,4.71,4.72,4.7,4.7,4.743919114523856,3715,3980.1,202708.6,109245,136740,NaN,0
2020-05-05T19:15:00Z,4.72,4.72,4.72,4.72,NaN,NaN,NaN,4.72,4.72,4.72,4.72,4.740239250750955,14020,4227.1,211963.6,109245,150760,NaN,0
2020-05-05T19:45:00Z,4.73,4.77,4.72,4.77,0.07195154068306134,NaN,NaN,4.73,4.77,4.72,4.77,4.7448178275585,8900,4382.4,221388.1,109245,159660,NaN,0
2020-05-05T20:00:00Z,4.77,4.79,4.75,4.75,NaN,NaN,NaN,4.77,4.79,4.75,4.75,4.745615084857192,9010,4487.8,229486.1,109245,168670,NaN,0
2020-05-05T20:15:00Z,4.75,4.79,4.75,4.77,NaN,NaN,NaN,4.75,4.79,4.75,4.77,4.749366610263778,4730,4530.1,234549.1,109245,173400,NaN,0
2020-05-05T20:30:00Z,4.77,4.78,4.76,4.76,NaN,NaN,NaN,4.77,4.78,4.76,4.76,4.751002516377043,1770,4548.5,240821.6,109245,175170,NaN,0
2020-05-05T20:45:00Z,4.77,4.77,4.72,4.73,0.07159671510432296,NaN,NaN,4.77,4.77,4.72,4.73,4.7477713600113445,6525,4652,246237.1,109245,181695,NaN,0
2020-05-06T12:00:00Z,4.76,4.85,4.74,4.8,NaN,4.882252072152903,5.022088672275756,4.76,4.85,4.74,4.8,4.755806535394215,7335,4778.3,143604,181695,7335,NaN,0
2020-05-06T12:15:00Z,4.8,4.84,4.78,4.79,NaN,NaN,NaN,4.8,4.84,4.78,4.79,4.761067068410489,5160,4874.2,99432,181695,12495,NaN,0
2020-05-06T12:30:00Z,4.78,4.83,4.77,4.82,NaN,NaN,NaN,4.78,4.83,4.77,4.82,4.770133673270414,7590,5014.3,109856.5,181695,20085,NaN,0
2020-05-06T12:45:00Z,4.81,4.81,4.78,4.8,0.08039731235808228,NaN,NaN,4.81,4.81,4.78,4.8,4.774728492767274,3000,5051.6,77914.5,181695,23085,NaN,0
2020-05-06T13:00:00Z,4.79,4.8,4.78,4.79,NaN,NaN,NaN,4.79,4.8,4.78,4.79,4.777077955418463,8475,5201.5,37336,181695,31560,NaN,0
2020-05-06T13:15:00Z,4.79,4.83,4.79,4.83,NaN,NaN,NaN,4.79,4.83,4.79,4.83,4.785219808431007,3400,5244.6,46090,181695,34960,NaN,0
2020-05-06T13:30:00Z,4.82,4.85,4.8,4.85,NaN,NaN,NaN,4.82,4.85,4.8,4.85,4.795185991749314,2685,5160.4,54695.5,181695,37645,NaN,0
2020-05-06T13:45:00Z,4.84,4.85,4.84,4.84,0.07850689192933995,NaN,NaN,4.84,4.85,4.84,4.84,4.802080454557112,3260,5021.3,63794,181695,40905,NaN,0
2020-05-06T14:00:00Z,4.84,4.85,4.83,4.83,NaN,NaN,NaN,4.84,4.85,4.83,4.83,4.806375769240633,4145,4970.2,70924,181695,45050,NaN,0
2020-05-06T14:15:00Z,4.82,4.82,4.78,4.8,NaN,NaN,NaN,4.82,4.82,4.78,4.8,4.805394881665151,13805,5167.5,78357,181695,58855,NaN,0
2020-05-06T14:30:00Z,4.8,4.81,4.79,4.81,NaN,NaN,NaN,4.8,4.81,4.79,4.81,4.806103361408974,12335,5273.8,88257,181695,71190,NaN,0
2020-05-06T14:45:00Z,4.81,4.83,4.79,4.82,0.07696018430582348,NaN,NaN,4.81,4.83,4.79,4.82,4.808241305807593,8220,5348.8,96582.5,181695,79410,NaN,0
2020-05-06T15:00:00Z,4.82,4.82,4.79,4.81,NaN,NaN,NaN,4.82,4.82,4.79,4.81,4.8085118741448865,3240,5360.7,106629,181695,82650,NaN,0
2020-05-06T15:15:00Z,4.82,4.85,4.81,4.83,NaN,NaN,NaN,4.82,4.85,4.81,4.83,4.811817739661058,2985,5401.3,114673.5,181695,85635,NaN,0
2020-05-06T15:30:00Z,4.83,4.84,4.82,4.84,NaN,NaN,NaN,4.83,4.84,4.82,4.84,4.816153472020895,3375,5441,124678.5,181695,89010,NaN,0
2020-05-06T15:45:00Z,4.84,4.84,4.82,4.82,0.07387651443203733,NaN,NaN,4.84,4.84,4.82,4.82,4.816745245556142,3170,5477.5,131000,181695,92180,NaN,0
2020-05-06T16:00:00Z,4.82,4.83,4.81,4.83,NaN,NaN,NaN,4.82,4.83,4.81,4.83,4.818784438547505,5935,5478.4,136185.5,181695,98115,NaN,0
2020-05-06T16:15:00Z,4.82,4.83,4.81,4.82,NaN,NaN,NaN,4.82,4.83,4.81,4.82,4.818971448001735,4405,5376.6,140697.5,181695,102520,NaN,0
2020-05-06T16:30:00Z,4.82,4.82,4.81,4.82,NaN,NaN,NaN,4.82,4.82,4.81,4.82,4.819129686770698,3895,5325.7,145865.5,181695,106415,NaN,0
2020-05-06T16:45:00Z,4.82,4.84,4.82,4.83,0.06589896635348513,NaN,NaN,4.82,4.84,4.82,4.83,4.820802042652129,6445,5419.4,148376,181695,112860,NaN,0
2020-05-06T17:00:00Z,4.83,4.84,4.83,4.83,NaN,NaN,NaN,4.83,4.84,4.83,4.83,4.82221711301334,680,5329.4,152799.5,181695,113540,NaN,0
2020-05-06T17:15:00Z,4.83,4.83,4.81,4.81,NaN,NaN,NaN,4.83,4.83,4.81,4.81,4.820337557165134,4120,5351.1,158111,181695,117660,NaN,0
2020-05-06T17:30:00Z,4.8,4.8,4.78,4.79,NaN,NaN,NaN,4.8,4.8,4.78,4.79,4.81567024067819,4050,5313.6,162773.5,181695,121710,NaN,0
2020-05-06T17:45:00Z,4.79,4.79,4.75,4.77,0.07028097247103327,NaN,NaN,4.79,4.79,4.75,4.77,4.808644049804623,6990,5409.7,167335,181695,128700,NaN,0
2020-05-06T18:00:00Z,4.77,4.77,4.71,4.73,NaN,NaN,NaN,4.77,4.77,4.71,4.73,4.796544965219296,14075,5649.5,174449.5,181695,142775,NaN,0
2020-05-06T18:15:00Z,4.74,4.74,4.7,4.71,NaN,NaN,NaN,4.74,4.74,4.7,4.71,4.783230355185559,11810,5777.5,182542.6,181695,154585,NaN,0
2020-05-06T18:30:00Z,4.71,4.71,4.66,4.68,NaN,NaN,NaN,4.71,4.71,4.66,4.68,4.767348762080088,8205,5842.4,195171.1,181695,162790,NaN,0
2020-05-06T18:45:00Z,4.69,4.69,4.66,4.68,0.0775026138399362,NaN,NaN,4.69,4.69,4.66,4.68,4.753910490990844,10585,5962.1,203385.1,181695,173375,NaN,0
2020-05-06T19:15:00Z,4.66,4.66,4.66,4.66,NaN,NaN,NaN,4.66,4.66,4.66,4.66,4.739462723146099,19305,6210.9,213599.1,181695,192680,NaN,0
2020-05-06T19:45:00Z,4.66,4.66,4.63,4.65,0.07250213859631141,NaN,NaN,4.66,4.66,4.63,4.65,4.7256992272774685,14805,6415.4,223538.1,181695,207485,NaN,0
2020-05-06T20:00:00Z,4.65,4.67,4.64,4.64,NaN,NaN,NaN,4.65,4.67,4.64,4.64,4.7125147307732425,8415,6532.4,232295.1,181695,215900,NaN,0
2020-05-06T20:15:00Z,4.65,4.65,4.63,4.63,NaN,NaN,NaN,4.65,4.65,4.63,4.63,4.699820156808128,3310,6485.7,237082.6,181695,219210,NaN,0
2020-05-06T20:30:00Z,4.63,4.79,4.6,4.65,NaN,NaN,NaN,4.63,4.79,4.6,4.65,4.692155517299185,8480,6566.1,242731.6,181695,227690,NaN,0
2020-05-06T20:45:00Z,4.65,4.69,4.65,4.69,0.09386538612425487,NaN,NaN,4.65,4.69,4.65,4.69,4.691823899253157,4625,6591.5,248688.6,181695,232315,NaN,0
2020-05-07T12:00:00Z,4.49,4.51,4.43,4.5,NaN,4.841842604488739,4.989171520250688,4.49,4.51,4.43,4.5,4.662312530137286,42320,7283.3,128205.5,232315,42320,NaN,0
2020-05-07T12:15:00Z,4.5,4.52,4.47,4.51,NaN,NaN,NaN,4.5,4.52,4.47,4.51,4.638879833193088,39255,8030.5,84428,232315,81575,NaN,0
2020-05-07T12:30:00Z,4.51,4.64,4.51,4.61,NaN,NaN,NaN,4.51,4.64,4.51,4.61,4.634436781932613,19815,8317.5,95279,232315,101390,95279,1
2020-05-07T12:45:00Z,4.61,4.64,4.58,4.59,0.12407167955620865,NaN,NaN,4.61,4.64,4.58,4.59,4.62760035394298,10360,8499.7,79634,232315,111750,79634,1
2020-05-07T13:00:00Z,4.59,4.62,4.56,4.57,NaN,NaN,NaN,4.59,4.62,4.56,4.57,4.618738761028675,8970,8558.4,39570.5,232315,120720,39570.5,3
2020-05-07T13:15:00Z,4.57,4.61,4.57,4.6,NaN,NaN,NaN,4.57,4.61,4.57,4.6,4.615855874716571,5800,8561.7,48227.5,232315,126520,48227.5,2
2020-05-07T13:30:00Z,4.59,4.6,4.57,4.57,NaN,NaN,NaN,4.59,4.6,4.57,4.57,4.608801124760175,6315,8622.1,56258.5,232315,132835,56258.5,2
2020-05-07T13:45:00Z,4.57,4.57,4.54,4.54,0.11605864690962528,NaN,NaN,4.57,4.57,4.54,4.54,4.598216336335533,7370,8552.3,65004.5,232315,140205,65004.5,2
2020-05-07T14:00:00Z,4.53,4.59,4.53,4.59,NaN,NaN,NaN,4.53,4.59,4.53,4.59,4.596952284591604,13645,8696.7,72129,232315,153850,72129,2
2020-05-07T14:15:00Z,4.59,4.68,4.59,4.67,NaN,NaN,NaN,4.59,4.68,4.59,4.67,4.608190394654435,18855,8999.5,80704,232315,172705,80704,2
2020-05-07T14:30:00Z,4.67,4.69,4.63,4.68,NaN,NaN,NaN,4.67,4.69,4.63,4.68,4.619238026246061,11765,8954.4,91651.5,232315,184470,91651.5,2
2020-05-07T14:45:00Z,4.68,4.7,4.64,4.7,0.12586616565332975,NaN,NaN,4.68,4.7,4.64,4.7,4.631662945285128,9480,8966,98599,232315,193950,98599,1
2020-05-07T15:00:00Z,4.7,4.7,4.64,4.65,NaN,NaN,NaN,4.7,4.7,4.64,4.65,4.634484030625877,6745,8920.7,107928,232315,200695,107928,1
2020-05-07T15:15:00Z,4.65,4.65,4.61,4.63,NaN,NaN,NaN,4.65,4.65,4.61,4.63,4.633794179760358,11330,9052.7,115496.5,232315,212025,115496.5,1
2020-05-07T15:30:00Z,4.63,4.63,4.53,4.56,NaN,NaN,NaN,4.63,4.63,4.53,4.56,4.622441229027995,13675,9290.8,125301,232315,225700,125301,1
2020-05-07T15:45:00Z,4.56,4.58,4.55,4.57,0.13389049917090615,NaN,NaN,4.56,4.58,4.55,4.57,4.614373347639073,10295,9366.2,131396.5,232315,235995,131396.5,1
2020-05-07T16:00:00Z,4.57,4.62,4.56,4.6,NaN,NaN,NaN,4.57,4.62,4.56,4.6,4.612162063386908,9145,9402.4,137052,232315,245140,137052,1
2020-05-07T16:15:00Z,4.61,4.61,4.57,4.58,NaN,NaN,NaN,4.61,4.61,4.57,4.58,4.607214053635076,2410,9347.4,141834.5,232315,247550,141834.5,1
2020-05-07T16:30:00Z,4.58,4.59,4.57,4.58,NaN,NaN,NaN,4.58,4.59,4.57,4.58,4.603027276152757,4735,9290.3,147123,232315,252285,147123,1
2020-05-07T16:45:00Z,4.57,4.6,4.57,4.59,0.1204558629580142,NaN,NaN,4.57,4.6,4.57,4.59,4.601023079821563,1310,9256.5,149965,232315,253595,149965,1
2020-05-07T17:00:00Z,4.59,4.61,4.57,4.61,NaN,NaN,NaN,4.59,4.61,4.57,4.61,4.6024041444643995,4430,9175.6,154393,232315,258025,154393,1
2020-05-07T17:15:00Z,4.61,4.64,4.6,4.62,NaN,NaN,NaN,4.61,4.64,4.6,4.62,4.6051111991621845,4665,9200.9,158748,232315,262690,158748,1
2020-05-07T17:30:00Z,4.62,4.63,4.59,4.59,NaN,NaN,NaN,4.62,4.63,4.59,4.59,4.602786399291079,2370,9194.6,162575.5,232315,265060,162575.5,1
2020-05-07T17:45:00Z,4.59,4.6,4.55,4.58,0.11491843332928432,NaN,NaN,4.59,4.6,4.55,4.58,4.599280799400144,3585,9201.1,166826,232315,268645,166826,1
2020-05-07T18:00:00Z,4.59,4.59,4.56,4.57,NaN,NaN,NaN,4.59,4.59,4.56,4.57,4.594776061030891,4630,9210.8,173773,232315,273275,173773,1
2020-05-07T18:15:00Z,4.57,4.59,4.56,4.59,NaN,NaN,NaN,4.57,4.59,4.56,4.59,4.594041282410754,3015,8995,181824.1,232315,276290,181824.1,1
2020-05-07T18:30:00Z,4.59,4.59,4.57,4.58,NaN,NaN,NaN,4.59,4.59,4.57,4.58,4.591881085116792,2655,8801.4,193556.1,232315,278945,193556.1,1
2020-05-07T18:45:00Z,4.59,4.61,4.57,4.59,0.10311508181486911,NaN,NaN,4.59,4.61,4.57,4.59,4.591591687406516,20150,9040,202145.6,232315,299095,202145.6,1
2020-05-07T19:15:00Z,4.57,4.57,4.57,4.57,NaN,NaN,NaN,4.57,4.57,4.57,4.57,4.588269889343975,13240,9240,213679.6,232315,312335,213679.6,1
2020-05-07T19:45:00Z,4.58,4.62,4.58,4.61,0.0934577942121656,NaN,NaN,4.58,4.62,4.58,4.61,4.591612983291055,12110,9422.5,224747.1,232315,324445,224747.1,1
2020-05-07T20:00:00Z,4.61,4.62,4.59,4.6,NaN,NaN,NaN,4.61,4.62,4.59,4.6,4.59290329355397,6030,9475.6,233835.6,232315,330475,233835.6,1
2020-05-07T20:15:00Z,4.6,4.61,4.59,4.6,NaN,NaN,NaN,4.6,4.61,4.59,4.6,4.593995094545667,6760,9547.4,237866.1,232315,337235,237866.1,1
2020-05-07T20:30:00Z,4.6,4.61,4.57,4.57,NaN,NaN,NaN,4.6,4.61,4.57,4.57,4.590303541538641,5565,9540,243758.1,232315,342800,243758.1,1
2020-05-07T20:45:00Z,4.57,4.59,4.57,4.57,0.0855563770826809,NaN,NaN,4.57,4.59,4.57,4.57,4.587179919763465,5780,9567.5,249389.1,232315,348580,249389.1,1
2020-05-08T12:00:00Z,4.52,4.59,4.49,4.55,NaN,4.792416676399878,4.951065018409716,4.52,4.59,4.49,4.55,4.581459932107547,13505,9759.7,109151,348580,13505,NaN,0
2020-05-08T12:15:00Z,4.54,4.55,4.5,4.51,NaN,NaN,NaN,4.54,4.55,4.5,4.51,4.570466096398694,16080,9952.4,68580,348580,29585,NaN,0
2020-05-08T12:30:00Z,4.51,4.54,4.49,4.51,NaN,NaN,NaN,4.51,4.54,4.49,4.51,4.561163620029665,8500,10108.8,80575,348580,38085,NaN,0
2020-05-08T12:45:00Z,4.51,4.52,4.49,4.5,0.08818249034037522,NaN,NaN,4.51,4.52,4.49,4.5,4.5517538323327935,13735,10301.1,89041.5,348580,51820,NaN,0
2020-05-08T13:00:00Z,4.49,4.49,4.46,4.48,NaN,NaN,NaN,4.49,4.49,4.46,4.48,4.540714781204671,38870,10997.5,47901.5,348580,90690,47901.5,1
2020-05-08T13:15:00Z,4.49,4.52,4.49,4.51,NaN,NaN,NaN,4.49,4.52,4.49,4.51,4.5359894302501065,4720,10952.1,55518,348580,95410,55518,1
2020-05-08T13:30:00Z,4.51,4.51,4.48,4.49,NaN,NaN,NaN,4.51,4.51,4.48,4.49,4.528914133288552,6590,10802.4,63171,348580,102000,63171,1
2020-05-08T13:45:00Z,4.49,4.49,4.45,4.46,0.08487658300576142,NaN,NaN,4.49,4.49,4.45,4.46,4.518311958936467,6575,10697.7,71834.5,348580,108575,71834.5,1
2020-05-08T14:00:00Z,4.47,4.47,4.43,4.44,NaN,NaN,NaN,4.47,4.47,4.43,4.44,4.506263965253933,7560,10684.8,79463.5,348580,116135,79463.5,1
2020-05-08T14:15:00Z,4.43,4.46,4.43,4.45,NaN,NaN,NaN,4.43,4.46,4.43,4.45,4.497607970599482,9380,10660.7,89199,348580,125515,89199,1
2020-05-08T14:30:00Z,4.44,4.46,4.44,4.45,NaN,NaN,NaN,4.44,4.46,4.44,4.45,4.490283667430331,6815,10410.9,100050.5,348580,132330,100050.5,1
2020-05-08T14:45:00Z,4.45,4.47,4.45,4.46,0.07671720427744116,NaN,NaN,4.45,4.47,4.45,4.46,4.485624641671818,6335,10241.5,107530,348580,138665,107530,1
2020-05-08T15:00:00Z,4.46,4.48,4.46,4.47,NaN,NaN,NaN,4.46,4.48,4.46,4.47,4.483220850645385,11675,10306.7,116455,348580,150340,116455,1
2020-05-08T15:15:00Z,4.47,4.47,4.43,4.45,NaN,NaN,NaN,4.47,4.47,4.43,4.45,4.478109950546095,11070,10461.9,124625.5,348580,161410,124625.5,1
2020-05-08T15:30:00Z,4.45,4.46,4.45,4.46,NaN,NaN,NaN,4.45,4.46,4.45,4.46,4.475323804308235,2330,10338.9,134480,348580,163740,134480,1
2020-05-08T15:45:00Z,4.46,4.48,4.45,4.45,0.071859530772452,NaN,NaN,4.46,4.48,4.45,4.45,4.47142783441466,7000,10386.4,141354,348580,170740,141354,1
2020-05-08T16:00:00Z,4.45,4.47,4.45,4.47,NaN,NaN,NaN,4.45,4.47,4.45,4.47,4.4712081675816355,8035,9700.7,147194,348580,178775,147194,1
2020-05-08T16:15:00Z,4.47,4.49,4.45,4.47,NaN,NaN,NaN,4.47,4.49,4.45,4.47,4.471022295645999,5965,9034.9,151829,348580,184740,151829,1
2020-05-08T16:30:00Z,4.47,4.47,4.44,4.44,NaN,NaN,NaN,4.47,4.47,4.44,4.44,4.466249634777384,3450,8707.6,157353.5,348580,188190,157353.5,1
